Y,X,Pop01_percent,Pop02_percent,Pop03_percent,Pop04_percent,Pop05_percent,Pop06_percent,Pop07_percent,Pop08_percent,Pop09_percent,Pop10_percent
-11.4275173,-58.7657954,0.09817364 ,0.83994177 ,0.06188460 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-13.0772872,-55.9230401,0.29006755 ,0.70993245 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-15.680945,-58.0921237,0.13032383 ,0.86940028 ,0.00027589 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-14.6659919,-52.3558415,0.16550532 ,0.57756843 ,0.23858632 ,0.01833993 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-10.2428156,-54.9911468,0.11565028 ,0.87526318 ,0.00908654 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-15.2359052,-59.3305264,0.13331441 ,0.86650308 ,0.00018251 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-15.5455652,-54.306183,0.46463551 ,0.53231775 ,0.00304674 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-16.4628954,-54.6275948,0.03352210 ,0.76977838 ,0.19265725 ,0.00396181 ,0.00008046 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-15.6256129,-58.1784479,0.07116168 ,0.92883832 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-11.8740586,-55.512654,0.41025263 ,0.56262466 ,0.02647495 ,0.00064776 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-12.5569273,-55.7335474,0.08319546 ,0.87041283 ,0.04639170 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-14.6167904,-57.5013028,0.13859222 ,0.78777314 ,0.07363464 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-1.7252778,-48.8742001,0.03922996 ,0.60447069 ,0.17151279 ,0.16023145 ,0.02455511 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-3.1990613,-52.2238205,0.58625309 ,0.40091715 ,0.01282976 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-1.5133467,-48.6151658,0.00028603 ,0.23854982 ,0.72115557 ,0.04000858 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-1.3658422,-48.4191757,0.31589411 ,0.45328933 ,0.19046337 ,0.03462354 ,0.00492845 ,0.00074422 ,0.00005698 ,0.00000000 ,0.00000000 ,0.00000000 
-1.0549764,-46.7736469,0.04591795 ,0.34384709 ,0.53442960 ,0.07580537 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-6.5312688,-49.8556204,0.37315170 ,0.62677399 ,0.00007430 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-1.1974843,-47.1761231,0.02690459 ,0.45313964 ,0.45155792 ,0.06839786 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-1.2926249,-47.9170619,0.21353509 ,0.65772837 ,0.11016988 ,0.01856665 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-4.2529278,-55.9990995,0.14967239 ,0.57525374 ,0.23663869 ,0.03843518 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-4.4451173,-49.1105832,0.07330237 ,0.87366637 ,0.04543743 ,0.00759382 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-1.5206713,-48.6948113,0.00159519 ,0.17238137 ,0.58970010 ,0.16637002 ,0.06961749 ,0.00033583 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-5.358874,-49.1087137,0.21646969 ,0.53119588 ,0.23606885 ,0.01626558 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-2.9941529,-47.3595755,0.21917550 ,0.73580842 ,0.04501608 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-6.0744217,-49.8733471,0.07294470 ,0.77227438 ,0.14912799 ,0.00529552 ,0.00035741 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-8.0411178,-50.0266354,0.01726914 ,0.63432115 ,0.34840971 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-4.783026,-48.0758433,0.20843973 ,0.78519801 ,0.00636226 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-0.6317756,-47.3445068,0.00695457 ,0.47016227 ,0.44432761 ,0.07855555 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-2.4511781,-54.7204234,0.01580206 ,0.54568990 ,0.38730868 ,0.04292581 ,0.00827354 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-2.9404971,-48.9502703,0.05175595 ,0.70711520 ,0.23979923 ,0.00132963 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-3.7687845,-49.6787824,0.00369283 ,0.21997771 ,0.68645784 ,0.08987162 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.1026906,-49.9438302,0.00365291 ,0.57648693 ,0.37116221 ,0.04802564 ,0.00067231 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-6.8844735,-38.5563187,0.23300510 ,0.76699490 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.236434,-35.8974664,0.60649231 ,0.38464977 ,0.00852645 ,0.00033146 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-6.8531812,-35.4922329,0.25450728 ,0.74549272 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.1128313,-34.8796745,0.40963425 ,0.50240192 ,0.07118397 ,0.01517348 ,0.00160639 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.0320497,-37.2862311,0.44823923 ,0.55163914 ,0.00012163 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-6.7664137,-38.2346334,0.99204172 ,0.00795828 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.5738334,-40.4984204,0.79625943 ,0.20374057 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-8.4199975,-37.060314,0.78454614 ,0.21545386 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-8.2641182,-35.0099127,0.18172655 ,0.69410658 ,0.12141168 ,0.00275519 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.8441003,-35.2493495,0.33841339 ,0.61312022 ,0.04798676 ,0.00047963 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-8.2815231,-35.969988,0.63845153 ,0.35448561 ,0.00706285 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-8.2029243,-35.5687268,0.18614924 ,0.69412069 ,0.11852140 ,0.00120867 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.8456506,-34.9130662,0.00809248 ,0.49944955 ,0.38981909 ,0.08951018 ,0.01312871 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.7646455,-34.8361485,0.07789499 ,0.47667562 ,0.34053989 ,0.10107898 ,0.00381052 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.8793634,-35.4464711,0.49333070 ,0.50666930 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.7615254,-40.2682708,0.31960640 ,0.68039360 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.63941,-34.8217504,0.09175802 ,0.72743267 ,0.18080931 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-8.0370481,-34.9337695,0.15611845 ,0.57687422 ,0.19949892 ,0.05600445 ,0.00970179 ,0.00156700 ,0.00022020 ,0.00000726 ,0.00000771 ,0.00000000 
-8.0669743,-39.1302149,0.18432894 ,0.81567106 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.9532158,-36.2038605,0.93909134 ,0.06090866 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.9888133,-38.2949696,0.68484296 ,0.31515704 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-8.111826,-35.2929394,0.41251545 ,0.58691079 ,0.00057377 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-9.0683788,-44.3619762,0.00092811 ,0.06388491 ,0.47623651 ,0.43056576 ,0.02838470 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-10.4406577,-45.1595445,0.46916700 ,0.53058027 ,0.00025273 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-6.7710743,-43.0189593,0.00053745 ,0.13375080 ,0.41727599 ,0.43474946 ,0.01368630 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-2.9237016,-41.748236,0.03213014 ,0.77315098 ,0.17212087 ,0.02259801 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-7.0780667,-41.4446877,0.63010016 ,0.36989984 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-5.1110158,-42.7818578,0.06888431 ,0.54559937 ,0.34921022 ,0.03446706 ,0.00177678 ,0.00006226 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-23.5517281,-51.4515616,0.01121184 ,0.50783111 ,0.45086325 ,0.03009380 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-23.4291163,-51.4337209,0.17389604 ,0.77500148 ,0.05110249 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.5840201,-49.3959434,0.09934563 ,0.68530458 ,0.15932595 ,0.05247332 ,0.00355052 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-24.3984122,-53.5174392,0.24225163 ,0.73074217 ,0.02700620 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-23.2870271,-51.2622647,0.02882906 ,0.90153858 ,0.06816337 ,0.00146900 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.464007,-49.5421533,0.04027078 ,0.62358162 ,0.31109983 ,0.02504777 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-24.0300008,-52.3847102,0.02288430 ,0.86990877 ,0.10720693 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-24.9558989,-53.4525324,0.04244144 ,0.74596926 ,0.20858555 ,0.00300374 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-24.7934694,-50.0015567,0.28936809 ,0.63339614 ,0.07693918 ,0.00029659 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-23.6649684,-52.6102249,0.03732115 ,0.43338944 ,0.52928941 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.4424981,-49.2299696,0.13838228 ,0.60770704 ,0.18858747 ,0.04794926 ,0.01464961 ,0.00263591 ,0.00008843 ,0.00000000 ,0.00000000 ,0.00000000 
-25.747527,-53.0647333,0.01431700 ,0.38283603 ,0.60057487 ,0.00227211 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.6654814,-49.3123148,0.38213681 ,0.53871519 ,0.07914800 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.4955332,-54.5472752,0.03674763 ,0.54117038 ,0.38188588 ,0.02587825 ,0.00969370 ,0.00377923 ,0.00083182 ,0.00000655 ,0.00000655 ,0.00000000 
-26.0647342,-53.0526714,0.00479541 ,0.44853932 ,0.53658678 ,0.00780270 ,0.00227579 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-24.0914185,-54.2509811,0.02744074 ,0.58098324 ,0.39028664 ,0.00128938 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.3815502,-51.4774825,0.05306251 ,0.75127309 ,0.15662296 ,0.01674856 ,0.01028457 ,0.00658486 ,0.00401503 ,0.00140841 ,0.00000000 ,0.00000000 
-25.9020462,-48.5865869,0.08766588 ,0.62145551 ,0.22857941 ,0.06017600 ,0.00212320 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-23.2709612,-51.0504641,0.03633230 ,0.81529195 ,0.14482434 ,0.00355141 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.4791188,-50.6505816,0.14637342 ,0.69770535 ,0.14571837 ,0.01020287 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-24.550057,-54.062153,0.01929296 ,0.36619472 ,0.60778273 ,0.00672959 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-23.4181247,-51.9260015,0.02963071 ,0.49298648 ,0.45029510 ,0.02442718 ,0.00266054 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.8015031,-48.5299681,0.05604744 ,0.39541747 ,0.45347714 ,0.09495063 ,0.00010732 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.2895082,-54.0992747,0.00100149 ,0.30311837 ,0.68335166 ,0.01252847 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-24.2868621,-53.8383414,0.03501227 ,0.77629106 ,0.18869668 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.5493883,-48.5456376,0.55360705 ,0.42281279 ,0.02004931 ,0.00353084 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-23.0789695,-52.4587794,0.03520324 ,0.61356914 ,0.35122762 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-26.2311189,-52.679375,0.04521630 ,0.58261878 ,0.37124707 ,0.00091785 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.0981117,-50.1644848,0.10643214 ,0.64011867 ,0.20415447 ,0.03420371 ,0.01279584 ,0.00229517 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.6829111,-48.4658575,0.07839502 ,0.64174771 ,0.21265655 ,0.06331771 ,0.00388302 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-23.31423,-51.3728361,0.03042560 ,0.75003475 ,0.21774664 ,0.00179301 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-25.442003,-54.4061543,0.04439376 ,0.84910194 ,0.10650430 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-24.3268924,-50.6321441,0.12527638 ,0.68389188 ,0.18759044 ,0.00324130 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-24.7318789,-53.7396388,0.04857015 ,0.74571045 ,0.19725230 ,0.00846711 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-23.7600661,-53.3050378,0.05059184 ,0.43363877 ,0.50817006 ,0.00759933 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-22.8673489,-42.3375012,0.00361181 ,0.30268068 ,0.48875813 ,0.19504693 ,0.00990245 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-22.8862423,-42.0309086,0.38271320 ,0.52184115 ,0.09544565 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-21.7555922,-41.3172211,0.07076096 ,0.83395672 ,0.09494406 ,0.00033826 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-22.8417119,-42.2195806,0.02728446 ,0.68890407 ,0.26787341 ,0.01552064 ,0.00041743 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-22.8703399,-43.7874793,0.01233122 ,0.45978538 ,0.40740863 ,0.11085725 ,0.00961753 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-22.3866016,-41.7879836,0.32038648 ,0.49648288 ,0.15293467 ,0.03019597 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-22.9124236,-42.829311,0.00288305 ,0.07754404 ,0.58605400 ,0.29065097 ,0.04286794 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-22.5306615,-41.9528738,0.21421149 ,0.69071871 ,0.08996113 ,0.00510868 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-22.8290711,-43.2925413,0.13619482 ,0.51616262 ,0.26517678 ,0.06980002 ,0.01061137 ,0.00183882 ,0.00021557 ,0.00000000 ,0.00000000 ,0.00000000 
-22.5164878,-44.0938841,0.02826348 ,0.55424787 ,0.33962171 ,0.06813733 ,0.00972960 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-5.5793436,-36.9248597,0.34829226 ,0.65170774 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-6.4560466,-37.0906524,0.51588549 ,0.48411451 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-6.2597546,-36.5215547,0.72883928 ,0.27116072 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-5.1890751,-37.3385449,0.64388281 ,0.34966893 ,0.00644826 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-5.8463989,-35.2446042,0.08957790 ,0.74572653 ,0.14329812 ,0.02061029 ,0.00078716 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-11.9295177,-61.9957356,0.22483605 ,0.76343180 ,0.01173215 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-9.9095754,-63.0363925,0.47559955 ,0.52440045 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-11.4368576,-61.4513142,0.03012757 ,0.60026402 ,0.32669786 ,0.04291055 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-11.5329593,-61.0167293,0.08341629 ,0.70591280 ,0.21067091 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-10.7742204,-65.3216721,0.05122309 ,0.94698272 ,0.00179420 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-10.4328704,-62.4749444,0.17995560 ,0.79716685 ,0.02287755 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-10.8764034,-61.9392778,0.11657361 ,0.82310982 ,0.06031657 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-9.4233111,-61.9982274,0.00113895 ,0.41386147 ,0.51556568 ,0.06943390 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-10.71941,-62.2591339,0.25799580 ,0.74160654 ,0.00039766 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-11.684591,-61.178083,0.11813631 ,0.88186369 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-8.7684484,-63.8559119,0.31887548 ,0.51342108 ,0.13531981 ,0.03229246 ,0.00009118 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-11.1729796,-61.9062035,0.04882536 ,0.95060855 ,0.00056609 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-11.7212507,-61.7821513,0.02632903 ,0.68564833 ,0.27611642 ,0.01190621 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-12.726852,-60.1266651,0.74794462 ,0.25205538 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
2.8081173,-60.7121806,0.06295706 ,0.79941058 ,0.12391649 ,0.01243090 ,0.00128497 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-29.7926051,-55.7806094,0.02080948 ,0.65530062 ,0.32085047 ,0.00303943 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-31.3243814,-54.1036816,0.01590294 ,0.58152043 ,0.39375854 ,0.00881809 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-29.1653559,-51.5117531,0.00322953 ,0.22547372 ,0.64111880 ,0.11895699 ,0.01119624 ,0.00002472 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-29.9231153,-51.1781614,0.00224072 ,0.55870108 ,0.39476047 ,0.03884198 ,0.00535548 ,0.00010027 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-28.299681,-52.7935606,0.00247480 ,0.26481621 ,0.67184203 ,0.06086696 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-29.156149,-51.1734635,0.03581855 ,0.58173322 ,0.37017705 ,0.01227119 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-28.6393723,-53.5996677,0.00795519 ,0.31733132 ,0.66632876 ,0.00838474 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-27.640703,-52.272457,0.02233374 ,0.44270431 ,0.44302599 ,0.08943605 ,0.00249991 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-29.2249954,-51.3392092,0.00784413 ,0.60033738 ,0.34507422 ,0.04387652 ,0.00286775 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-27.3587371,-53.3918582,0.05363694 ,0.86919671 ,0.07716635 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-29.9321671,-51.0302818,0.00742916 ,0.44192194 ,0.47857303 ,0.06044160 ,0.00755494 ,0.00407933 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-30.1211149,-51.3413523,0.24950635 ,0.53473225 ,0.15059975 ,0.04639808 ,0.01284961 ,0.00527541 ,0.00063855 ,0.00000000 ,0.00000000 ,0.00000000 
-29.4717115,-51.9731064,0.00564107 ,0.28531408 ,0.61564203 ,0.09063008 ,0.00277273 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-28.3892446,-53.9135666,0.00238086 ,0.11557972 ,0.66900694 ,0.21303248 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-29.6773542,-51.120725,0.00431093 ,0.21094862 ,0.48776692 ,0.24515664 ,0.04066338 ,0.00995753 ,0.00119598 ,0.00000000 ,0.00000000 ,0.00000000 
-27.9020281,-53.3071835,0.00249661 ,0.27471952 ,0.72278387 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-28.2566068,-52.4072756,0.05746402 ,0.83282630 ,0.09837143 ,0.00936194 ,0.00197631 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-31.7298705,-52.340966,0.17308509 ,0.77527927 ,0.05126327 ,0.00037236 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-30.0825339,-51.1274007,0.00386288 ,0.24345581 ,0.50560676 ,0.21293819 ,0.02769776 ,0.00632120 ,0.00011740 ,0.00000000 ,0.00000000 ,0.00000000 
-32.0628544,-52.1457039,0.73623653 ,0.26211665 ,0.00164682 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-30.8774335,-55.525424,0.02738029 ,0.70874165 ,0.26371102 ,0.00016704 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-29.7316745,-52.4266653,0.01349439 ,0.29071659 ,0.48358439 ,0.19534145 ,0.01686318 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
-29.7034629,-53.7828304,0.02979109 ,0.52680718 ,0.41315052 ,0.03025121 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 ,0.00000000 
